Flight,YearMonthDay,ScheduledDeparture,DepHour,Origin,O_WeatherStationID,O_HourlyPrecip,O_SkyConditions,O_Visibility,O_DBT,O_DewPointTemp,O_RelativeHumidityPercent,O_WindSpeed,O_WindDirection,O_WindGustValue,O_StationPressure,O_GroundHeight,O_StationHeight,O_BarometerHeight,O_Latitude,O_Longitude,O_TimeZone,ScheduledArrival,ArrHour,Destination,D_WeatherStationID,D_HourlyPrecip,D_SkyConditions,D_Visibility,D_DBT,D_DewPointTemp,D_RelativeHumidityPercent,D_WindSpeed,D_WindDirection,D_WindGustValue,D_StationPressure,D_GroundHeight,D_StationHeight,D_BarometerHeight,D_Latitude,D_Longitude,D_TimeZone,ScheduledTravelTime,Distance,ActualArrivalTimeStamp
SJC_DEN_50264,20041108,08/11/04 17:01,17,SJC,23293,0.0,FEW,10,58,49,72,6,250,0,30.00,87,50,90,37.22,-121.56,8,08/11/04 20:28,20,DEN,3017,0.0,FEW,10,43,30,60,6,230,0,24.69,5379,5431,5382,39.5,-104.4,7,147,948,08/11/04 20:28
BWI_BNA_53300,20040712,12/07/04 17:45,17,BWI,93721,0.0,BKN,5,81,76,85,6,150,0,29.64,193,155,196,39.1,-76.41,5,12/07/04 18:35,18,BNA,13897,0.0,FEW,10,84,70,63,3,220,0,29.38,571,605,574,36.07,-86.41,6,110,588,12/07/04 18:35
DCA_CLT_46466,20040303,03/03/04 10:20,10,DCA,13743,0.0,BKN,10,60,38,44,5,360,0,30.33,10,65,3,38.52,-77.02,5,03/03/04 11:39,11,CLT,13881,0.0,SCT,10,69,46,44,6,VRB,0,29.56,721,769,724,35.13,-80.56,5,79,331,03/03/04 11:39
PHL_MIA_35114,20040513,13/05/04 13:20,13,PHL,13739,0.0,FEW,10,85,64,50,8,190,0,30.16,59,28,62,39.52,-75.14,5,13/05/04 16:12,16,MIA,12839,0.0,SCT,10,81,64,57,18,080,0,30.07,26,30,29,25.49,-80.18,5,172,1013,13/05/04 16:12
MDW_MIA_34422,20040530,30/05/04 12:35,12,MDW,14819,0.02,FEW,10,66,63,90,13,140,0,28.92,616,618,619,41.47,-87.45,6,30/05/04 16:34,16,MIA,12839,0.0,SCT,10,87,67,51,10,150,0,29.97,26,30,29,25.49,-80.18,5,179,1182,30/05/04 16:34
ONT_PHX_36911,20041106,06/11/04 12:45,12,ONT,3102,0.0,FEW,10,65,42,44,0,000,0,28.99,901,905,904,34.04,-117.36,8,06/11/04 14:50,14,PHX,23183,0.0,FEW,10,85,39,20,11,100,0,28.75,1103,1107,1106,33.26,-111.59,7,65,325,06/11/04 14:50
DCA_PHX_42029,20040308,08/03/04 16:30,16,DCA,13743,0.0,BKN,10,46,24,42,16,310,22,29.92,10,65,3,38.52,-77.02,5,08/03/04 19:30,19,PHX,23183,0.0,FEW,10,79,43,28,5,230,0,28.86,1103,1107,1106,33.26,-111.59,7,300,1979,08/03/04 19:30
SEA_PHX_41849,20040903,03/09/04 17:00,17,SEA,24233,0.0,BKN,10,67,53,61,3,VRB,0,29.61,447,450,450,47.28,-122.19,8,03/09/04 19:49,19,PHX,23183,0.0,FEW,10,94,56,28,16,220,21,28.47,1103,1107,1106,33.26,-111.59,7,169,1107,03/09/04 19:49
DFW_EGE_47115,20040723,23/07/04 15:45,15,DFW,3927,0.0,FEW,10,96,63,34,10,150,0,29.31,559,596,562,32.54,-97.02,6,23/07/04 16:55,16,EGE,23063,0.0,CLR,10,70,48,46,11,110,0,30.17,0,6535,0,39.39,-106.55,7,130,720,23/07/04 16:55
LAX_SFO_34713,20040906,06/09/04 07:40,7,LAX,23174,0.0,FEW,10,80,53,39,7,110,0,29.57,323,326,326,33.56,-118.25,8,06/09/04 08:59,8,SFO,23234,0.0,CLR,10,75,65,71,4,360,0,29.86,86,18,89,37.37,-122.24,8,79,337,06/09/04 08:59
PSP_SFO_42245,20040523,23/05/04 07:00,7,PSP,93138,0.0,CLR,10,74,53,48,9,310,0,29.31,444,450,447,33.5,-116.31,8,23/05/04 08:25,8,SFO,23234,0.0,FEW,10,58,49,72,16,250,0,29.87,86,18,89,37.37,-122.24,8,85,421,23/05/04 08:25
SDF_BHM_26887,20041118,18/11/04 08:35,8,SDF,93821,0.0,OVC,7,58,53,84,0,000,0,29.78,481,488,484,38.11,-85.44,5,18/11/04 08:40,8,BHM,13876,0.0,BKN,10,60,47,62,4,130,0,29.64,636,630,639,33.34,-86.45,6,65,323,18/11/04 08:40
MYR_ATL_42913,20040924,24/09/04 11:30,11,MYR,13717,,,,,,,,,,,0,0,0,33.41,-78.56,5,24/09/04 12:45,12,ATL,13874,0.0,SCT,9,80,62,54,3,070,0,29.10,971,1026,974,33.38,-84.26,5,75,317,24/09/04 12:45
LYH_ATL_32641,20040330,30/03/04 10:50,10,LYH,13733,0.0,OVC,9,42,35,76,3,VRB,0,29.12,997,938,1000,37.2,-79.13,5,30/03/04 12:15,12,ATL,13874,0.0,FEW,10,67,41,39,11,290,15,28.99,971,1026,974,33.38,-84.26,5,85,389,30/03/04 12:15
BTR_ATL_55241,20040512,12/05/04 15:23,15,BTR,13970,0.05,FEW,10,67,66,97,6,070,0,29.88,67,76,70,30.32,-91.09,6,12/05/04 17:55,17,ATL,13874,0.07,SCT,6,71,67,87,3,260,0,29.09,971,1026,974,33.38,-84.26,5,92,449,12/05/04 17:55
CLT_ATL_34730,20040708,08/07/04 17:50,17,CLT,13881,0.0,FEW,10,82,69,65,0,000,0,29.19,721,769,724,35.13,-80.56,5,08/07/04 19:08,19,ATL,13874,0.0,FEW,10,81,67,62,3,270,0,28.98,971,1026,974,33.38,-84.26,5,78,227,08/07/04 19:08
DFW_FLL_35429,20041123,23/11/04 15:00,15,DFW,3927,0.0,BKN,10,67,60,79,5,250,0,29.00,559,596,562,32.54,-97.02,6,23/11/04 18:42,18,FLL,12849,0.0,FEW,10,76,67,74,6,140,0,29.84,117,11,120,26.04,-80.09,5,162,1119,23/11/04 18:42
CLT_FLL_49448,20041127,27/11/04 14:25,14,CLT,13881,0.0,OVC,10,46,33,61,4,360,0,29.29,721,769,724,35.13,-80.56,5,27/11/04 16:20,16,FLL,12849,0.0,FEW,10,77,73,88,7,160,0,29.79,117,11,120,26.04,-80.09,5,115,631,27/11/04 16:20
ATL_PHF_30549,20040709,09/07/04 07:55,7,ATL,13874,0.0,CLR,7,78,70,76,6,280,0,29.10,971,1026,974,33.38,-84.26,5,09/07/04 09:35,9,PHF,93741,0.0,CLR,10,86,64,48,4,VRB,0,29.98,56,51,59,37.08,-76.29,5,100,508,09/07/04 09:35
DEN_ORD_43731,20040906,06/09/04 10:51,10,DEN,3017,0.0,FEW,10,70,39,32,5,080,0,24.85,5379,5431,5382,39.5,-104.4,7,06/09/04 14:17,14,ORD,94846,0.0,FEW,10,74,62,67,13,270,19,29.16,655,674,658,41.59,-87.55,6,146,888,06/09/04 14:17
DFW_PIT_49117,20040503,03/05/04 08:45,8,DFW,3927,0.0,FEW,10,64,40,41,10,080,0,29.63,559,596,562,32.54,-97.02,6,03/05/04 12:18,12,PIT,94823,0.0,OVC,10,49,33,55,9,320,0,28.80,1172,1203,1175,40.3,-80.14,5,153,1068,03/05/04 12:18
LGA_MDW_49071,20040311,11/03/04 17:20,17,LGA,14732,0.0,FEW,10,54,19,25,10,210,0,29.82,36,31,39,40.47,-73.53,5,11/03/04 18:55,18,MDW,14819,0.0,FEW,10,20,6,55,19,290,24,29.45,616,618,619,41.47,-87.45,6,155,725,11/03/04 18:55
EWR_MDW_41665,20040902,02/09/04 13:15,13,EWR,14734,0.0,SCT,10,77,57,50,9,170,0,30.22,25,30,28,40.43,-74.1,5,02/09/04 14:26,14,MDW,14819,0.0,FEW,10,83,59,44,6,140,0,29.43,616,618,619,41.47,-87.45,6,131,711,02/09/04 14:26
RDU_MDW_55624,20040925,25/09/04 10:00,10,RDU,13722,0.0,SCT,10,70,61,73,6,VRB,0,29.69,427,437,430,35.52,-78.47,5,25/09/04 11:00,11,MDW,14819,0.0,FEW,10,69,47,45,3,VRB,0,29.57,616,618,619,41.47,-87.45,6,120,632,25/09/04 11:00
GRB_DTW_49011,20041117,17/11/04 10:30,10,GRB,14898,0.0,FEW,2,57,55,93,4,230,0,29.41,682,702,685,44.31,-88.07,6,17/11/04 12:44,12,DTW,94847,0.0,OVC,1.5,50,50,100,8,190,0,29.53,628,664,631,42.13,-83.21,5,74,288,17/11/04 14:43
ORD_JAX_33163,20040530,30/05/04 16:00,16,ORD,94846,0.0,SCT,10,73,68,84,11,140,0,28.80,655,674,658,41.59,-87.55,6,30/05/04 19:30,19,JAX,13889,0.0,SCT,10,78,71,79,4,170,0,29.90,31,32,34,30.29,-81.41,5,150,865,30/05/04 19:30
IAH_LAX_42836,20041127,27/11/04 16:05,16,IAH,12960,0.0,CLR,10,65,41,42,9,340,0,29.87,118,108,121,29.59,-95.22,6,27/11/04 17:31,17,LAX,23174,0.04,SCT,10,57,57,100,17,250,0,29.52,323,326,326,33.56,-118.25,8,206,1379,27/11/04 17:31
STL_MSP_45519,20040524,24/05/04 10:35,10,STL,13994,0.0,FEW,10,79,66,65,8,130,0,29.18,707,710,710,38.45,-90.22,6,24/05/04 12:15,12,MSP,14922,0.0,FEW,10,55,45,69,13,090,0,28.97,871,838,874,44.53,-93.14,6,100,449,24/05/04 12:15
IAD_JFK_49052,20041130,30/11/04 09:15,9,IAD,93738,0.0,BKN,10,45,37,74,0,000,0,29.98,306,323,309,38.56,-77.27,5,30/11/04 10:35,10,JFK,94789,0.0,BKN,10,45,30,56,0,000,0,30.28,29,22,32,40.4,-73.48,5,80,228,30/11/04 10:35
MCO_PHL_33012,20040719,19/07/04 06:35,6,MCO,12815,0.12,FEW,8,75,73,94,6,190,0,29.82,95,106,98,28.26,-81.19,5,19/07/04 09:05,9,PHL,13739,0.0,OVC,7,70,64,82,6,290,0,29.81,59,28,62,39.52,-75.14,5,150,861,19/07/04 09:05
JAC_SLC_28123,20040102,02/01/04 11:25,11,JAC,24166,0.0,SCT,4,19,12,74,15,220,0,29.74,0,0,0,43.37,-110.44,7,02/01/04 12:26,12,SLC,24127,0.0,FEW,10,33,22,64,6,010,0,25.64,4221,4227,4224,40.47,-111.58,7,61,205,02/01/04 12:26
CVG_GRR_37478,20040522,22/05/04 11:05,11,CVG,93814,0.0,FEW,10,82,66,58,13,210,18,29.03,882,883,885,39.02,-84.4,5,22/05/04 12:08,12,GRR,94860,0.0,BKN,10,77,68,74,15,240,0,28.89,785,803,788,42.53,-85.31,5,63,268,22/05/04 14:15
MCO_GSO_42906,20041128,28/11/04 15:00,15,MCO,12815,0.0,CLR,10,75,55,50,6,350,0,29.89,95,106,98,28.26,-81.19,5,28/11/04 16:40,16,GSO,13723,0.0,CLR,10,52,29,41,10,310,14,29.08,904,886,907,36.06,-79.56,5,100,534,28/11/04 16:40
SMF_IAH_53330,20040716,16/07/04 12:19,12,SMF,93225,0.0,CLR,10,90,56,32,5,200,0,29.87,19,33,22,38.42,-121.35,8,16/07/04 18:04,18,IAH,12960,0.0,SCT,10,92,72,52,5,260,0,29.75,118,108,121,29.59,-95.22,6,225,1609,16/07/04 18:04
PHX_IAH_28688,20040527,27/05/04 10:17,10,PHX,23183,0.0,CLR,10,83,32,16,0,000,0,28.80,1103,1107,1106,33.26,-111.59,7,27/05/04 14:54,14,IAH,12960,0.0,SCT,10,91,67,45,12,180,17,29.69,118,108,121,29.59,-95.22,6,157,1009,27/05/04 14:54
GSO_IAH_50226,20040328,28/03/04 17:35,17,GSO,13723,0.0,FEW,10,62,49,62,10,070,0,29.28,904,886,907,36.06,-79.56,5,28/03/04 19:41,19,IAH,12960,0.0,FEW,10,73,67,81,8,170,0,29.92,118,108,121,29.59,-95.22,6,186,986,28/03/04 19:41
SAN_IAH_50729,20040920,20/09/04 14:45,14,SAN,23188,0.0,CLR,10,74,54,50,10,280,0,29.87,78,28,81,32.44,-117.1,8,20/09/04 19:50,19,IAH,12960,0.0,FEW,10,77,68,74,7,110,0,29.84,118,108,121,29.59,-95.22,6,185,1303,20/09/04 19:50
GRR_CVG_27298,20041115,15/11/04 10:50,10,GRR,94860,0.0,BKN,10,42,27,55,5,210,0,29.75,785,803,788,42.53,-85.31,5,15/11/04 11:57,11,CVG,93814,0.0,BKN,10,53,30,41,0,000,0,29.66,882,883,885,39.02,-84.4,5,67,268,15/11/04 11:57
DAB_CVG_33197,20040910,10/09/04 11:48,11,DAB,12834,0.0,FEW,10,86,74,67,6,VRB,0,30.07,31,41,34,29.11,-81.04,5,10/09/04 13:56,13,CVG,93814,0.0,SCT,10,78,52,40,3,VRB,0,29.27,882,883,885,39.02,-84.4,5,128,711,10/09/04 15:30
FLL_LGA_27284,20040531,31/05/04 07:00,7,FLL,12849,0.0,SCT,10,84,74,72,7,180,0,29.88,117,11,120,26.04,-80.09,5,31/05/04 09:47,9,LGA,14732,0.0,BKN,10,61,52,72,14,050,0,29.76,36,31,39,40.47,-73.53,5,167,1076,31/05/04 09:47
BDL_EWR_44657,20041107,07/11/04 16:40,16,BDL,14740,0.0,BKN,10,62,44,52,11,200,0,29.51,162,179,165,41.56,-72.41,5,07/11/04 17:49,17,EWR,14734,0.0,FEW,10,64,43,46,11,230,0,29.71,25,30,28,40.43,-74.1,5,69,116,07/11/04 17:49
DTW_EWR_26068,20040927,27/09/04 06:30,6,DTW,94847,0.0,CLR,10,50,48,93,0,000,0,29.46,628,664,631,42.13,-83.21,5,27/09/04 08:12,8,EWR,14734,0.0,SCT,7,69,59,70,0,000,0,30.14,25,30,28,40.43,-74.1,5,102,487,27/09/04 08:12
DSM_DEN_39873,20040306,06/03/04 11:57,11,DSM,14933,0.0,BKN,10,49,35,59,17,200,0,28.83,968,963,971,41.32,-93.4,6,06/03/04 12:45,12,DEN,3017,0.0,FEW,10,54,17,23,15,320,21,24.56,5379,5431,5382,39.5,-104.4,7,108,589,06/03/04 12:45
PHX_DEN_40850,20040325,25/03/04 08:39,8,PHX,23183,0.0,SCT,10,73,40,30,0,000,0,28.79,1103,1107,1106,33.26,-111.59,7,25/03/04 10:26,10,DEN,3017,0.0,FEW,10,67,21,17,8,030,0,24.63,5379,5431,5382,39.5,-104.4,7,107,602,25/03/04 10:26
ANC_SEA_54463,20040902,02/09/04 08:00,8,ANC,26451,0.01,FEW,6,53,52,96,5,020,0,29.51,130,132,133,61.1,-149.59,9,02/09/04 12:24,12,SEA,24233,0.0,FEW,10,64,48,56,6,260,0,29.63,447,450,450,47.28,-122.19,8,204,1449,02/09/04 12:24
PHX_ABQ_31221,20040327,27/03/04 12:51,12,PHX,23183,0.0,SCT,10,78,30,17,4,VRB,0,28.81,1103,1107,1106,33.26,-111.59,7,27/03/04 13:54,13,ABQ,23050,0.0,BKN,10,67,21,17,20,260,27,24.59,5305,5314,5308,35.02,-106.37,7,63,328,27/03/04 13:54
IAD_SDF_32337,20040908,08/09/04 14:25,14,IAD,93738,0.0,SCT,7,77,74,90,9,110,15,29.50,306,323,309,38.56,-77.27,5,08/09/04 16:01,16,SDF,93821,0.0,BKN,10,70,60,71,14,350,0,29.36,481,488,484,38.11,-85.44,5,96,451,08/09/04 16:01
DEN_CLE_46607,20040909,09/09/04 10:05,10,DEN,3017,0.0,FEW,10,83,32,16,5,300,0,24.72,5379,5431,5382,39.5,-104.4,7,09/09/04 14:50,14,CLE,14820,0.0,OVC,10,66,60,81,10,310,0,29.19,802,805,805,41.24,-81.51,5,165,1201,09/09/04 14:50
BWI_TPA_47617,20040519,19/05/04 07:15,7,BWI,93721,0.0,FEW,10,69,65,87,3,250,0,29.90,193,155,196,39.1,-76.41,5,19/05/04 09:35,9,TPA,12842,0.0,SCT,10,81,67,62,5,130,0,30.20,8,11,40,27.58,-82.32,5,140,842,19/05/04 09:35
MIA_TPA_33435,20040903,03/09/04 07:45,7,MIA,12839,0.0,FEW,10,82,77,85,9,330,0,29.81,26,30,29,25.49,-80.18,5,03/09/04 08:48,8,TPA,12842,0.0,SCT,10,84,75,74,6,VRB,0,29.96,8,11,40,27.58,-82.32,5,63,204,03/09/04 08:48
JFK_STL_48813,20041124,24/11/04 17:25,17,JFK,94789,0.0,OVC,0.5,57,56,96,15,160,0,29.71,29,22,32,40.4,-73.48,5,24/11/04 19:16,19,STL,13994,0.0,SCT,9,32,31,96,12,320,0,29.08,707,710,710,38.45,-90.22,6,171,892,24/11/04 21:03
ATL_DFW_26070,20040916,16/09/04 15:00,15,ATL,13874,1.78,BKN,0.25,73,72,96,11,180,25,28.58,971,1026,974,33.38,-84.26,5,16/09/04 16:22,16,DFW,3927,0.0,FEW,10,92,68,46,3,200,0,29.25,559,596,562,32.54,-97.02,6,142,732,16/09/04 16:22
MCO_MHT_53122,20041127,27/11/04 11:30,11,MCO,12815,0.0,SCT,10,77,64,64,12,150,0,29.91,95,106,98,28.26,-81.19,5,27/11/04 14:15,14,MHT,14710,0.0,BKN,10,46,25,44,5,160,0,30.08,266,232,269,42.56,-71.26,5,165,1142,27/11/04 14:15
KOA_SFO_30880,20040908,08/09/04 13:25,13,KOA,21510,0.0,CLR,10,86,73,65,9,250,0,29.83,40,43,93,19.44,-156.03,10,08/09/04 21:22,21,SFO,23234,0.0,CLR,10,64,56,75,12,290,0,29.74,86,18,89,37.37,-122.24,8,297,2367,08/09/04 21:22
IAD_SFO_29015,20041122,22/11/04 17:45,17,IAD,93738,0.0,FEW,6,54,48,80,3,090,0,29.77,306,323,309,38.56,-77.27,5,22/11/04 20:50,20,SFO,23234,0.0,FEW,10,53,48,83,0,000,0,29.96,86,18,89,37.37,-122.24,8,365,2419,22/11/04 23:25
DEN_MEM_37191,20040520,20/05/04 14:55,14,DEN,3017,0.0,FEW,10,75,52,45,15,120,23,24.59,5379,5431,5382,39.5,-104.4,7,20/05/04 18:01,18,MEM,13893,0.0,CLR,10,81,61,51,5,220,0,29.84,283,332,286,35.04,-89.59,6,126,872,20/05/04 18:01
DFW_MEM_35285,20040508,08/05/04 11:10,11,DFW,3927,0.0,SCT,9,79,68,69,11,170,0,29.51,559,596,562,32.54,-97.02,6,08/05/04 12:35,12,MEM,13893,0.0,FEW,10,86,61,43,11,190,0,29.85,283,332,286,35.04,-89.59,6,85,432,08/05/04 12:35
PNS_ATL_28351,20041110,10/11/04 15:40,15,PNS,13899,0.0,SCT,10,68,59,73,8,090,0,30.08,124,118,127,30.28,-87.11,6,10/11/04 17:48,17,ATL,13874,0.0,FEW,10,55,33,44,9,090,0,29.33,971,1026,974,33.38,-84.26,5,68,272,10/11/04 17:48
DFW_ATL_40184,20040929,29/09/04 13:25,13,DFW,3927,0.0,FEW,10,84,49,30,8,170,0,29.41,559,596,562,32.54,-97.02,6,29/09/04 16:44,16,ATL,13874,0.0,FEW,10,76,57,52,6,310,0,28.90,971,1026,974,33.38,-84.26,5,139,732,29/09/04 16:44
ORF_ATL_36032,20040323,23/03/04 13:15,13,ORF,13737,0.0,CLR,10,46,17,31,4,050,0,30.43,66,30,69,36.54,-76.11,5,23/03/04 15:09,15,ATL,13874,0.0,FEW,10,57,18,22,6,130,0,29.36,971,1026,974,33.38,-84.26,5,114,516,23/03/04 15:09
ICT_ATL_53580,20040512,12/05/04 11:40,11,ICT,3928,0.0,OVC,10,79,70,74,9,160,0,28.33,1338,1340,1341,37.39,-97.26,6,12/05/04 14:49,14,ATL,13874,0.0,FEW,7,80,64,58,8,110,0,29.10,971,1026,974,33.38,-84.26,5,129,781,12/05/04 15:56
ATL_FNT_37864,20040102,02/01/04 16:15,16,ATL,13874,0.0,FEW,10,62,57,84,3,180,0,29.17,971,1026,974,33.38,-84.26,5,02/01/04 18:13,18,FNT,14826,0.0,OVC,5,51,49,92,13,140,0,28.92,780,766,783,42.58,-83.45,5,118,644,02/01/04 21:06
DFW_OMA_53992,20040104,04/01/04 16:40,16,DFW,3927,0.0,,,,,,,,,,559,596,562,32.54,-97.02,6,04/01/04 18:25,18,OMA,14942,0.0,,,,,,,,,,1025,982,1028,41.19,-95.54,6,105,583,04/01/04 18:25
ATL_LIT_37760,20040904,04/09/04 08:24,8,ATL,13874,0.0,FEW,8,74,63,69,10,050,0,29.10,971,1026,974,33.38,-84.26,5,04/09/04 08:59,8,LIT,13963,0.0,OVC,5,75,71,88,4,090,0,29.80,289,257,292,34.45,-92.14,6,95,453,04/09/04 11:19
STL_ORD_46738,20040527,27/05/04 16:36,16,STL,13994,0.0,BKN,10,85,74,70,10,260,18,28.80,707,710,710,38.45,-90.22,6,27/05/04 17:59,17,ORD,94846,0.0,FEW,10,75,59,58,9,300,0,28.86,655,674,658,41.59,-87.55,6,83,258,27/05/04 17:59
CVG_ORD_37278,20041124,24/11/04 17:55,17,CVG,93814,0.02,FEW,7,61,54,78,13,210,25,28.33,882,883,885,39.02,-84.4,5,24/11/04 18:15,18,ORD,94846,0.03,BKN,0.75,33,31,92,9,030,0,28.98,655,674,658,41.59,-87.55,6,80,264,24/11/04 21:13
TPA_IND_41789,20040711,11/07/04 16:35,16,TPA,12842,0.0,FEW,10,89,70,53,10,340,0,30.06,8,11,40,27.58,-82.32,5,11/07/04 17:55,17,IND,93819,0.0,FEW,10,77,74,90,8,230,0,29.12,794,808,797,39.43,-86.16,5,140,838,11/07/04 17:55
ORD_LAX_49946,20040910,10/09/04 06:00,6,ORD,94846,0.0,CLR,10,60,57,90,0,000,0,29.54,655,674,658,41.59,-87.55,6,10/09/04 08:13,8,LAX,23174,0.0,FEW,6,79,68,69,7,290,0,29.55,323,326,326,33.56,-118.25,8,253,1745,10/09/04 08:13
ORD_MSP_36475,20040718,18/07/04 11:45,11,ORD,94846,0.0,FEW,10,77,59,54,9,020,0,29.29,655,674,658,41.59,-87.55,6,18/07/04 13:06,13,MSP,14922,0.0,FEW,9,81,58,46,7,220,0,29.02,871,838,874,44.53,-93.14,6,81,334,18/07/04 13:06
ORD_MSP_42622,20040722,22/07/04 14:44,14,ORD,94846,0.0,FEW,10,75,69,82,14,290,20,29.18,655,674,658,41.59,-87.55,6,22/07/04 16:17,16,MSP,14922,0.0,BKN,10,79,60,52,10,030,0,29.04,871,838,874,44.53,-93.14,6,93,334,22/07/04 16:17
SLC_MSP_52005,20040509,09/05/04 17:55,17,SLC,24127,0.0,FEW,10,73,28,19,9,340,0,25.61,4221,4227,4224,40.47,-111.58,7,09/05/04 21:15,21,MSP,14922,0.0,FEW,10,63,63,100,5,270,0,28.77,871,838,874,44.53,-93.14,6,140,991,09/05/04 21:15
SAN_MSP_54616,20040709,09/07/04 12:05,12,SAN,23188,0.0,FEW,10,74,58,57,13,290,0,29.86,78,28,81,32.44,-117.1,8,09/07/04 17:40,17,MSP,14922,0.0,SCT,10,75,68,79,11,160,0,29.11,871,838,874,44.53,-93.14,6,215,1532,09/07/04 17:40
STL_MCO_27694,20040322,22/03/04 07:25,7,STL,13994,0.0,CLR,10,33,18,54,6,360,0,29.75,707,710,710,38.45,-90.22,6,22/03/04 10:38,10,MCO,12815,0.0,CLR,10,65,48,54,7,010,0,30.06,95,106,98,28.26,-81.19,5,133,880,22/03/04 10:38
MSP_SAT_34961,20041129,29/11/04 13:45,13,MSP,14922,0.0,CLR,10,30,16,56,8,230,0,29.29,871,838,874,44.53,-93.14,6,29/11/04 16:36,16,SAT,12921,0.0,FEW,10,78,66,67,0,000,0,28.99,818,809,821,29.32,-98.28,6,171,1097,29/11/04 16:36
MIA_MSY_44997,20040905,05/09/04 14:35,14,MIA,12839,0.32,SCT,5,77,75,94,18,180,28,29.56,26,30,29,25.49,-80.18,5,05/09/04 15:33,15,MSY,12916,0.0,FEW,10,89,71,55,8,010,0,29.84,4,20,7,29.59,-90.15,6,118,674,05/09/04 15:33
BHM_IAH_34301,20040924,24/09/04 11:59,11,BHM,13876,0.0,SCT,10,84,62,48,7,080,0,29.46,636,630,639,33.34,-86.45,6,24/09/04 13:45,13,IAH,12960,0.0,SCT,10,86,69,57,7,310,0,29.83,118,108,121,29.59,-95.22,6,106,562,24/09/04 13:45
CAE_CVG_48136,20041101,01/11/04 09:30,9,CAE,13883,0.0,SCT,4,71,67,87,0,000,0,29.92,240,225,243,33.56,-81.07,5,01/11/04 11:03,11,CVG,93814,0.01,BKN,10,55,53,93,12,130,0,29.09,882,883,885,39.02,-84.4,5,93,404,01/11/04 11:03
JAX_CVG_50498,20040523,23/05/04 11:55,11,JAX,13889,0.0,FEW,10,90,67,47,7,280,0,30.02,31,32,34,30.29,-81.41,5,23/05/04 13:48,13,CVG,93814,0.0,SCT,10,81,64,57,15,210,20,28.90,882,883,885,39.02,-84.4,5,113,614,23/05/04 13:48
SAV_CVG_53031,20040930,30/09/04 06:00,6,SAV,3822,0.0,VV0,0.125,71,71,100,0,000,0,29.94,48,51,51,32.07,-81.12,5,30/09/04 07:46,7,CVG,93814,0.0,CLR,1.5,51,49,92,4,020,0,29.19,882,883,885,39.02,-84.4,5,106,515,30/09/04 09:49
SLC_RNO_50593,20040503,03/05/04 08:30,8,SLC,24127,0.0,SCT,10,68,36,31,9,150,0,25.80,4221,4227,4224,40.47,-111.58,7,03/05/04 08:54,8,RNO,23185,0.0,CLR,10,69,37,31,0,000,0,25.70,4404,4400,4407,39.29,-119.46,8,84,422,03/05/04 08:54
SEA_BOS_34397,20040707,07/07/04 08:25,8,SEA,24233,0.0,BKN,10,58,48,70,6,200,0,29.60,447,450,450,47.28,-122.19,8,07/07/04 16:37,16,BOS,14739,0.0,FEW,10,71,58,63,12,100,0,29.85,19,30,180,42.22,-71.01,5,312,2496,07/07/04 16:37
OAK_LAS_41942,20040313,13/03/04 16:25,16,OAK,23230,0.0,SCT,10,69,49,49,9,300,0,29.92,85,88,88,37.43,-122.13,8,13/03/04 17:45,17,LAS,23169,0.0,FEW,10,77,33,20,0,000,0,27.76,2127,2180,2091,36.05,-115.1,8,80,407,13/03/04 17:45
SEA_BOI_29507,20040923,23/09/04 10:42,10,SEA,24233,0.0,FEW,10,59,55,87,5,210,0,29.72,447,450,450,47.28,-122.19,8,23/09/04 12:58,12,BOI,24131,0.0,CLR,10,72,41,33,5,VRB,0,27.15,2858,2868,2861,43.34,-116.13,7,76,399,23/09/04 12:58
PHX_SEA_26575,20040926,26/09/04 14:10,14,PHX,23183,0.0,CLR,10,92,44,19,5,060,0,28.71,1103,1107,1106,33.26,-111.59,7,26/09/04 17:10,17,SEA,24233,0.0,CLR,6,57,54,90,0,000,0,29.64,447,450,450,47.28,-122.19,8,180,1107,26/09/04 17:10
DFW_MCI_44211,20040726,26/07/04 16:04,16,DFW,3927,0.0,FEW,10,85,60,43,9,320,0,29.47,559,596,562,32.54,-97.02,6,26/07/04 17:42,17,MCI,3947,0.0,FEW,10,77,58,52,5,010,0,29.06,1005,1025,1008,39.18,-94.43,6,98,460,26/07/04 17:42
LAS_BNA_55626,20040727,27/07/04 13:00,13,LAS,23169,0.0,FEW,10,104,51,17,13,240,22,27.58,2127,2180,2091,36.05,-115.1,8,27/07/04 18:40,18,BNA,13897,0.0,FEW,10,75,56,52,6,360,0,29.43,571,605,574,36.07,-86.41,6,220,1588,27/07/04 18:40
BNA_BDL_39330,20040320,20/03/04 15:20,15,BNA,13897,0.23,BKN,7,62,57,84,13,200,19,29.50,571,605,574,36.07,-86.41,6,20/03/04 18:30,18,BDL,14740,0.0,FEW,10,38,30,73,13,190,19,29.75,162,179,165,41.56,-72.41,5,130,852,20/03/04 20:20
ATL_PHX_44822,20040515,15/05/04 08:00,8,ATL,13874,0.0,BKN,10,71,61,71,10,150,0,29.20,971,1026,974,33.38,-84.26,5,15/05/04 09:23,9,PHX,23183,0.0,SCT,10,86,24,10,6,080,0,28.69,1103,1107,1106,33.26,-111.59,7,263,1587,15/05/04 09:23
